pathway_id,class,calc_version,fuel_producer,facility_name,facility_location,feedstock,fuel_type,ci,fpc,certification_date,applicant_description
A020101,Tier 1,3.0,Thumb BioEnergy,Thumb BioEnergy,Michigan,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),15.14,BIO001A02010101,2023-10-31T00:00:00,"Fuel Producer: Thumb BioEnergy (3862); Facility Name: Thumb BioEnergy (03862); Used Cooking Oil (zero rendering energy) transported by truck to Biodiesel plant in Sandusky, MI; Natural Gas and Eletricity; Biodiesel transported to California By Rail (3.0)"
A025901,Tier 1,3.0,Bioenergy Development Group LLC,"Bioenergy Development Group, LLC",Tennessee,Distillers' Corn Oil  (003),Biodiesel (BIO),36.92,BIO003A02590103,2023-11-01T00:00:00,"Fuel Producer: Bioenergy Development Group LLC (3785); Facility Name: Bioenergy Development Group, LLC (83730); U.S sourced Corn Oil from DGS; Natural Gas and Grid Electricity; Biodiesel produced in Memphis, Tennessee and transported by rail to California (3.0)"
A025902,Tier 1,3.0,Bioenergy Development Group LLC,"Bioenergy Development Group, LLC",Tennessee,Soybean Oil (005),Biodiesel (BIO),67.83,BIO005A02590203,2023-11-01T00:00:00,"Fuel Producer: Bioenergy Development Group LLC (3785); Facility Name: Bioenergy Development Group, LLC (83730); U.S sourced Soybean Oil; Natural Gas and Grid Electricity; Biodiesel produced in Memphis, Tennessee and transported by rail to California  (3.0)"
A025903,Tier 1,3.0,Bioenergy Development Group LLC,"Bioenergy Development Group, LLC",Tennessee,Tallow (animal and poultry fat) (002),Biodiesel (BIO),41.61,BIO002A02590303,2023-11-01T00:00:00,"Fuel Producer: Bioenergy Development Group LLC (3785); Facility Name: Bioenergy Development Group, LLC (83730); U.S sourced Rendered Tallow; Natural Gas and Grid Electricity; Biodiesel produced in Memphis, Tennessee and transported by rail to California (3.0)"
A025904,Tier 1,3.0,Bioenergy Development Group LLC,"Bioenergy Development Group, LLC",Tennessee,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),29.54,BIO001A02590401,2023-11-01T00:00:00,"Fuel Producer: Bioenergy Development Group LLC (3785); Facility Name: Bioenergy Development Group, LLC (83730); U.S sourced Rendered UCO; Natural Gas and Grid Electricity; Biodiesel produced in Memphis, Tennessee and transported by rail to California (3.0)"
A027901,Tier 1,3.0,FutureFuel Chemical Company,FutureFuel Chemical Company,Arkansas,Distillers' Corn Oil  (003),Biodiesel (BIO),34.29,BIO003A02790102,2023-11-02T00:00:00,"Fuel Producer: FutureFuel Chemical Company (4664); Facility Name: FutureFuel Chemical Company (82612); Midwest Corn Oil transported by truck and rail to biodiesel plant in Batesville, Arkansas; Biodiesel transported by rail to California (3.0)"
A027902,Tier 1,3.0,FutureFuel Chemical Company,FutureFuel Chemical Company,Arkansas,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),26.62,BIO001A02790203,2023-11-02T00:00:00,"Fuel Producer: FutureFuel Chemical Company (4664); Facility Name: FutureFuel Chemical Company (82612); US-sourced Used Cooking Oil transported by truck to biodiesel plant in Batesville, Arkansas; Biodiesel transported by rail to California (3.0)"
A028201,Tier 1,3.0,,,Oklahoma,Tallow (animal and poultry fat) (002),Biodiesel (BIO),24.60,BIO002A02820103,2023-12-11T00:00:00,"Fuel Producer: Seaboard Energy, LLC (formerly known as High Plains Bioenergy) (4846); Facility Name: Seaboard Energy Oklahoma, LLC (formerly known as High Plains Bioenergy) (82883); Rendered Animal Fat Oil transported by truck to biodiesel plant in Guymon, Oklahoma; biodiesel is then transferred to California By Rail (3.0)"
A028905,Tier 1,3.0,"REG Danville, LLC","REG Danville, LLC",Illinois,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),21.60,BIO001A02890501,2023-10-31T00:00:00,"Fuel Producer: REG Danville, LLC (3723); Facility Name: REG Danville, LLC (80216); U.S sourced Used Cooking Oil transported by truck and rail to Biodiesel plant in Danville, Illinois; Natural Gas, Electricity; Biodiesel then transported to California By Rail. (3.0)"
A029002,Tier 1,3.0,"REG Seneca, LLC","REG Seneca, LLC",Illinois,Soybean Oil (005),Biodiesel (BIO),57.50,BIO005A02900202,2023-12-04T00:00:00,"Fuel Producer: REG Seneca, LLC (3652); Facility Name: REG Seneca, LLC (80232); Soybean Oil transported by truck and rail to Biodiesel plant in Seneca, Illinois; Natural Gas and Electricity; then to California by rail. (3.0)"
A029004,Tier 1,3.0,"REG Seneca, LLC","REG Seneca, LLC",Illinois,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),21.25,BIO001A02900401,2023-11-08T00:00:00,"Fuel Producer: REG Seneca, LLC (3652); Facility Name: REG Seneca, LLC (80232); U.S sourced Used Cooking Oil transported by truck and rail to Biodiesel plant in Seneca, Illinois; Natural Gas and Electricity; biodiesel fuel then transported to California by rail. (3.0)"
A029005,Tier 1,3.0,"REG Seneca, LLC","REG Seneca, LLC",Illinois,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),16.50,BIO001A02900501,2023-11-08T00:00:00,"Fuel Producer: REG Seneca, LLC (3652); Facility Name: REG Seneca, LLC (80232); U.S sourced Used Cooking Oil, zero rendering energy, transported by truck and rial to Biodiesel plant in Seneca, Illinois; Natural Gas and Electricity; then to California by rail (3.0)"
A029006,Tier 1,3.0,"REG Seneca, LLC","REG Seneca, LLC",Illinois,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),23.50,BIO001A02900602,2023-12-04T00:00:00,"Fuel Producer: REG Seneca, LLC (3652); Facility Name: REG Seneca, LLC (80232); U.S sourced Used Cooking Oil, transported locally by truck to Biodiesel plant in Seneca, Illinois; Natural Gas and Electricity; biodiesel fuel then transported to California by rail. (3.0)"
B013302,Tier 2,3.0,"REG Geismar, LLC","REG Geismar, LLC",Louisiana,Distillers' Corn Oil  (003),Renewable Diesel (RND),32.50,RND003B01330202,2023-11-20T00:00:00,"Fuel Producer: REG Geismar, LLC (6268); Facility Name: REG Geismar, LLC (80180); Renewable diesel produced from distilled corn oil; natural gas, grid electricity and hydrogen; renewable diesel produced in Louisiana and transported to California by ocean tanker (3.0)"
B013303,Tier 2,3.0,"REG Geismar, LLC","REG Geismar, LLC",Louisiana,Used Cooking Oil/Waste Oil (UCO) (001),Renewable Diesel (RND),25.50,RND001B01330302,2023-11-20T00:00:00,"Fuel Producer: REG Geismar, LLC (6268); Facility Name: REG Geismar, LLC (80180); Renewable diesel produced from North America sourced used cooking oil; natural gas, grid electricity and hydrogen; renewable diesel produced in Louisiana and transported to California by ocean tanker (3.0)"
B013304,Tier 2,3.0,"REG Geismar, LLC","REG Geismar, LLC",Louisiana,Used Cooking Oil/Waste Oil (UCO) (001),Renewable Diesel (RND),20.00,RND001B01330402,2023-11-20T00:00:00,"Fuel Producer: REG Geismar, LLC (6268); Facility Name: REG Geismar, LLC (80180); Renewable diesel produced from US sourced non-rendered used cooking oil; natural gas, grid electricity and hydrogen; renewable diesel produced in Louisiana and transported to California by ocean tanker (3.0)"
B013305,Tier 2,3.0,"REG Geismar, LLC","REG Geismar, LLC",Louisiana,Used Cooking Oil/Waste Oil (UCO) (001),Renewable Diesel (RND),26.00,RND001B01330502,2023-11-20T00:00:00,"Fuel Producer: REG Geismar, LLC (6268); Facility Name: REG Geismar, LLC (80180); Renewable diesel produced from South American sourced used cooking oil; natural gas, grid electricity and hydrogen; renewable diesel produced in Louisiana and transported to California by ocean tanker (3.0)"
B013307,Tier 2,3.0,"REG Geismar, LLC","REG Geismar, LLC",Louisiana,Tallow (animal and poultry fat) (002),Renewable Diesel (RND),37.00,RND002B01330702,2023-11-20T00:00:00,"Fuel Producer: REG Geismar, LLC (6268); Facility Name: REG Geismar, LLC (80180); Renewable diesel produced from North America sourced animal fat (tallow); natural gas, grid electricity and hydrogen; renewable diesel produced in Louisiana and transported to California by ocean tanker (3.0)"
B013308,Tier 2,3.0,"REG Geismar, LLC","REG Geismar, LLC",Louisiana,Tallow (animal and poultry fat) (002),Renewable Diesel (RND),38.00,RND002B01330802,2023-11-20T00:00:00,"Fuel Producer: REG Geismar, LLC (6268); Facility Name: REG Geismar, LLC (80180); Renewable diesel produced from South America sourced animal fat (tallow); natural gas, grid electricity and hydrogen; renewable diesel produced in Louisiana and transported to California by ocean tanker (3.0)"
B013309,Tier 2,3.0,"REG Geismar, LLC","REG Geismar, LLC",Louisiana,Tallow (animal and poultry fat) (002),Renewable Diesel (RND),43.00,RND002B01330902,2023-11-20T00:00:00,"Fuel Producer: REG Geismar, LLC (6268); Facility Name: REG Geismar, LLC (80180); Renewable diesel produced from Asia Pacific sourced animal fat (tallow); natural gas, grid electricity and hydrogen; renewable diesel produced in Louisiana and transported to California by ocean tanker (3.0)"
A029501,Tier 1,3.0,Imperial Western Products,Imperial Western Products,California,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),22.52,BIO001A02950102,2023-11-02T00:00:00,"Fuel Producer: Imperial Western Products (9871); Facility Name: Imperial Western Products (81066); Rendered Used Cooking Oil sourced from surrounding states, transported by truck to Biodiesel plant in Coachella, California; Natural Gas and Grid Electricity; Biodiesel transported by trucks to California refueling stations. (3.0)"
A029502,Tier 1,3.0,Imperial Western Products,Imperial Western Products,California,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),16.80,BIO001A02950202,2023-11-02T00:00:00,"Fuel Producer: Imperial Western Products (9871); Facility Name: Imperial Western Products (81066); Raw Used Cooking Oil sourced from surrounding states, transported by truck to Biodiesel plant in Coachella, California for on-site rendering; Natural Gas and Grid Electricity; Biodiesel transported by trucks to California refueling stations. (3.0)"
A031201,Tier 1,3.0,,Canary Renewables Corp. Port of Stockton,California,Soybean Oil (005),Biodiesel (BIO),63.92,BIO005A03120102,2023-11-08T00:00:00,"Fuel Producer: Canary Renewables Corp. (C1201); Facility Name: Canary Renewables Corp. Port of Stockton (82728); Midwest Soybean Oil transported by truck and rail to Biodiesel plant in Stockton, California for biodiesel production (3.0)"
A031202,Tier 1,3.0,,Canary Renewables Corp. Port of Stockton,California,Canola Oil (006),Biodiesel (BIO),59.19,BIO006A03120202,2023-11-08T00:00:00,"Fuel Producer: Canary Renewables Corp. (C1201); Facility Name: Canary Renewables Corp. Port of Stockton (82728); Canola Oil transported by truck and rail to Biodiesel plant in Stockton, California for biodiesel production (3.0)"
A031204,Tier 1,3.0,,Canary Renewables Corp. Port of Stockton,California,Tallow (animal and poultry fat) (002),Biodiesel (BIO),38.49,BIO002A03120402,2023-11-08T00:00:00,"Fuel Producer: Canary Renewables Corp. (C1201); Facility Name: Canary Renewables Corp. Port of Stockton (82728); US sourced Rendered Animal Fat Oil transported by rail to Biodiesel plant in Stockton, California, for biodiesel production. (3.0)"
A031205,Tier 1,3.0,,Canary Renewables Corp. Port of Stockton,California,Tallow (animal and poultry fat) (002),Biodiesel (BIO),39.35,BIO002A03120502,2023-11-08T00:00:00,"Fuel Producer: Canary Renewables Corp. (C1201); Facility Name: Canary Renewables Corp. Port of Stockton (82728); CA sourced Rendered Animal and Poultry Fat Oil transported by truck to Biodiesel plant in Stockton, California, for biodiesel production (3.0)"
A031206,Tier 1,3.0,,Canary Renewables Corp. Port of Stockton,California,Used Cooking Oil/Waste Oil (UCO) (001),Biodiesel (BIO),26.60,BIO001A03120602,2023-11-08T00:00:00,"Fuel Producer: Canary Renewables Corp. (C1201); Facility Name: Canary Renewables Corp. Port of Stockton (82728); US sourced Used Cooking Oil transported by truck to Biodiesel plant in Stockton, California, for biodiesel production (3.0)"
A034801,Tier 1,3.0,"Delek Renewables, LLC",Delek Renewables Cleburne Biodiesel Plant,Texas,Tallow (animal and poultry fat) (002),Biodiesel (BIO),31.97,BIO002A03480102,2023-11-08T00:00:00,"Fuel Producer: Delek Renewables, LLC (5998); Facility Name: Delek Renewables Cleburne Biodiesel Plant (81398); U.S Sourced Rendered Animal Fat Oil transported by truck to Biodiesel plant in Texas; Natural Gas and Grid Eletricity; Biodiesel transported to California By Rail (3.0)"
A039701,Tier 1,3.0,Archer Daniels Midland Co,ADM Velva,North Dakota,Canola Oil (006),Biodiesel (BIO),46.43,BIO006A03970101,2023-10-31T00:00:00,"Fuel Producer: Archer Daniels Midland Co (4888); Facility Name: ADM Velva (82790); Canola oil extracted from co-located canola seed crushing operations in  Velva, North Dakota, and used for biodiesel production; finished fuel transported to California by Rail for use as a transportation fuel. (3.0)"
A040401,Tier 1,3.0,Cargill Biodiesel,Cargill Incorporated,Iowa,Soybean Oil (005),Biodiesel (BIO),54.75,BIO005A04040101,2023-11-16T00:00:00,"Fuel Producer: Cargill Biodiesel (3683); Facility Name: Cargill Incorporated (36833); Midwest Soybean Oil produced onsite at the co-located crushing facility, and imported by truck and rail to the Biodiesel plant in Iowa Falls, Iowa;  finished biodiesel transported to California by rail for transportation fuel. (3.0)"
A042501,Tier 1,3.0,ADM Agri-Industries Company,ADM Agri Industries,Canada,Canola Oil (006),Biodiesel (BIO),46.82,BIO006A04250101,2023-10-31T00:00:00,"Fuel Producer: ADM Agri-Industries Company (6137); Facility Name: ADM Agri Industries (81926); Biodiesel produced from canola oil obtained from co-located seed crushing facility; transported by rail from Alberta, Canada, to Los Angeles, California for use as a transportation fuel. (3.0)"
B026701,Tier 2,3.0,Crimson Renewable Energy LLC,Crimson Renewable Energy Bakersfield Biodiesel Plant,California,Distillers' Corn Oil  (003),Biodiesel (BIO),28.73,BIO003B02670102,2023-10-31T00:00:00,"Fuel Producer: Crimson Renewable Energy LLC (4814); Facility Name: Crimson Renewable Energy Bakersfield Biodiesel Plant (80174); Corn Oil transported by truck and rail to Biodiesel plant in Bakersfield, California; Natural Gas and Grid Electricity; Composite Biodiesel produced by conventional and RepCat process.  In-state fuel distribution by truck. (PROV3.0)"
B026702,Tier 2,3.0,Crimson Renewable Energy LLC,Crimson Renewable Energy Bakersfield Biodiesel Plant,California,Tallow (animal and poultry fat) (002),Biodiesel (BIO),32.74,BIO002B02670202,2023-10-31T00:00:00,"Fuel Producer: Crimson Renewable Energy LLC (4814); Facility Name: Crimson Renewable Energy Bakersfield Biodiesel Plant (80174); North American sourced Animal Fat transported by truck and rail to Biodiesel plant in Bakersfield, California; Natural Gas and Grid Electricity; Composite Biodiesel produced by conventional and RepCat process.  In-state fuel distribution by truck. (PROV3.0)"
B026801,Tier 2,3.0,"AltAir Paramount, LLC","AltAir Paramount, LLC",California,Tallow (animal and poultry fat) (002),Alternative Jet Fuel (AJF),22.00,AJF002B02680103,2023-12-14T00:00:00,"Fuel Producer: AltAir Paramount, LLC (6281); Facility Name: AltAir Paramount, LLC (83180); Site-Specific Rendered Animal Fat Sourced from JBS Brooks Alberta Canada transported by rail to Renewable Diesel plant in Paramount, California; Natural Gas, Grid Electricity, and Hydrogen; Renewable Jet Fuel produced in California  (PROV3.0)"
B026802,Tier 2,3.0,"AltAir Paramount, LLC","AltAir Paramount, LLC",California,Tallow (animal and poultry fat) (002),Renewable Diesel (RND),22.00,RND002B02680203,2023-12-14T00:00:00,"Fuel Producer: AltAir Paramount, LLC (6281); Facility Name: AltAir Paramount, LLC (83180); Site-Specific Rendered Animal Fat Sourced from JBS Brooks Alberta Canada transported by rail to Renewable Diesel plant in Paramount, California; Natural Gas, Grid Electricity, and Hydrogen; Renewable Diesel produced in California  (PROV3.0)"
B026804,Tier 2,3.0,"AltAir Paramount, LLC","AltAir Paramount, LLC",California,Tallow (animal and poultry fat) (002),Alternative Jet Fuel (AJF),22.00,AJF002B02680402,2023-12-14T00:00:00,"Fuel Producer: AltAir Paramount, LLC (6281); Facility Name: AltAir Paramount, LLC (83180); Site-Specific Rendered Animal Fat Sourced from JBS Greely Colorado transported by rail to Renewable Diesel plant in Paramount, California; Natural Gas, Grid Electricity, and Hydrogen; Renewable Jet Fuel produced in California  (PROV3.0)"
B026805,Tier 2,3.0,"AltAir Paramount, LLC","AltAir Paramount, LLC",California,Tallow (animal and poultry fat) (002),Renewable Diesel (RND),22.00,RND002B02680502,2023-12-14T00:00:00,"Fuel Producer: AltAir Paramount, LLC (6281); Facility Name: AltAir Paramount, LLC (83180); Site-Specific Rendered Animal Fat Sourced from JBS Greely Colorado transported by rail to Renewable Diesel plant in Paramount, California; Natural Gas, Grid Electricity, and Hydrogen; Renewable Diesel produced in California  (PROV3.0)"
B026807,Tier 2,3.0,"AltAir Paramount, LLC","AltAir Paramount, LLC",California,Tallow (animal and poultry fat) (002),Alternative Jet Fuel (AJF),17.98,AJF002B02680701,2023-12-12T00:00:00,"Fuel Producer: AltAir Paramount, LLC (6281); Facility Name: AltAir Paramount, LLC (83180); Site-Specific Rendered Animal Fat Sourced from JBS Hyrum Utah transported by Truck and rail to Renewable Diesel plant in Paramount, California; Natural Gas, Grid Electricity, and Hydrogen; Renewable Jet Fuel produced in California  (PROV3.0)"
B026808,Tier 2,3.0,"AltAir Paramount, LLC","AltAir Paramount, LLC",California,Tallow (animal and poultry fat) (002),Renewable Diesel (RND),17.98,RND002B02680801,2023-12-12T00:00:00,"Fuel Producer: AltAir Paramount, LLC (6281); Facility Name: AltAir Paramount, LLC (83180); Site-Specific Rendered Animal Fat Sourced from JBS Hyrum Utah transported by Truck and rail to Renewable Diesel plant in Paramount, California; Natural Gas, Grid Electricity, and Hydrogen; Renewable Diesel produced in California  (PROV3.0)"
