Year,Month,Grain,Grade,Ktonnes,Elevator,Region,Global_region,Destination
2021,June,Lentil,No.1 CANADA,9.6,TERMINALS,St. Lawrence,Africa,Egypt
2021,June,Lentil,No.2 CANADA,13.4,TERMINALS,Vancouver,Asia,Bangladesh
2021,June,Lentil,No.2 CANADA,55.6,TERMINALS,Vancouver,Asia,India
2021,June,Lentil,No.2 CANADA,12.1,TERMINALS,Vancouver,Asia,United Arab Emirates
2021,June,Lentil,No.2 CANADA,19.9,TERMINALS,St. Lawrence,Asia,Turkey
2021,June,Lentil,OTHER,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,June,Lentil,OTHER,2.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,June,Lentil,OTHER,22,TERMINALS,Vancouver,Asia,Bangladesh
2021,June,Lentil,OTHER,25,TERMINALS,Vancouver,Asia,India
2021,June,Chick Peas,OTHER,0.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,June,Faba bean,OTHER,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,June,Millet,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,June,Manufactured Product,OTHER,1,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2021,June,Pellets,OTHER,1.2,TERMINALS,Vancouver,Western Hemisphere,United States
2021,July,Wheat,No.1 CW RS,26.5,TERMINALS,Vancouver,Asia,Indonesia
2021,July,Wheat,No.1 CW RS,131.5,TERMINALS,Vancouver,Asia,Japan
2021,July,Wheat,No.2 CE,11.2,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2021,July,Wheat,No.2 CW RS,204.8,TERMINALS,Vancouver,Asia,China P.R.
2021,July,Wheat,No.2 CW RS,67,TERMINALS,Vancouver,Asia,Indonesia
2021,July,Wheat,No.2 CW RS,33.1,TERMINALS,Vancouver,Asia,South Korea
2021,July,Wheat,No.2 CW RS,98.8,TERMINALS,Vancouver,Western Hemisphere,Colombia
2021,July,Wheat,No.2 CW RS,11,TERMINALS,Vancouver,Western Hemisphere,Mexico
2021,July,Wheat,No.2 CW RS,64.1,TERMINALS,Vancouver,Western Hemisphere,Peru
2021,July,Wheat,No.2 CW RS,34.7,TERMINALS,Prince Rupert,Western Hemisphere,Colombia
2021,July,Wheat,No.2 CW RS,8.5,TERMINALS,Prince Rupert,Western Hemisphere,Costa Rica
2021,July,Wheat,No.2 CW RS,14.6,TERMINALS,Prince Rupert,Western Hemisphere,El Salvador
2021,July,Wheat,No.2 CW RS,29.6,TERMINALS,Prince Rupert,Western Hemisphere,Guatemala
2021,July,Wheat,No.2 CW RS,36.3,TERMINALS,Thunder Bay,Western Europe,Italy
2021,July,Wheat,No.2 CW RS,29.6,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2021,July,Wheat,No.2 CW RS,28.7,TERMINALS,St. Lawrence,Africa,Cameroon
2021,July,Wheat,No.2 CW RS,18.5,TERMINALS,St. Lawrence,Africa,Ghana
2021,July,Wheat,No.2 CW RS,2.2,TERMINALS,St. Lawrence,Africa,Togo
2021,July,Wheat,No.2 CW RS,27.2,TERMINALS,St. Lawrence,Western Hemisphere,Mexico
2021,July,Wheat,OTHER,32.8,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,July,Wheat,OTHER,45.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Wheat,OTHER,48,TERMINALS,Vancouver,Western Hemisphere,Colombia
2021,July,Wheat,OTHER,76.3,TERMINALS,Vancouver,Western Hemisphere,Peru
2021,July,Wheat,OTHER,16.5,TERMINALS,Prince Rupert,Western Hemisphere,Colombia
2021,July,Wheat,OTHER,3.8,TERMINALS,Prince Rupert,Western Hemisphere,Costa Rica
2021,July,Wheat,OTHER,7,TERMINALS,Prince Rupert,Western Hemisphere,El Salvador
2021,July,Wheat,OTHER,33.1,TERMINALS,Prince Rupert,Western Hemisphere,Guatemala
2021,July,Wheat,OTHER,23.3,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2021,July,Amber Durum,No.1 CW AD,40.8,TERMINALS,Vancouver,Africa,Algeria
2021,July,Amber Durum,No.1 CW AD,35.7,TERMINALS,Vancouver,Africa,Morocco
2021,July,Amber Durum,No.1 CW AD,7.7,TERMINALS,Vancouver,Asia,Indonesia
2021,July,Amber Durum,No.1 CW AD,11.4,TERMINALS,Vancouver,Asia,Japan
2021,July,Amber Durum,No.1 CW AD,31,TERMINALS,Vancouver,Asia,Turkey
2021,July,Amber Durum,No.1 CW AD,15.3,TERMINALS,Vancouver,Western Hemisphere,Peru
2021,July,Amber Durum,No.1 CW AD,4,TERMINALS,Thunder Bay,Western Europe,Italy
2021,July,Amber Durum,No.1 CW AD,12.5,TERMINALS,Thunder Bay,Western Europe,Spain
2021,July,Amber Durum,No.1 CW AD,63.4,TERMINALS,Thunder Bay,Africa,Algeria
2021,July,Amber Durum,No.1 CW AD,1.8,TERMINALS,Thunder Bay,Africa,Morocco
2021,July,Amber Durum,No.1 CW AD,20.1,TERMINALS,St. Lawrence,Western Europe,Italy
2021,July,Amber Durum,No.1 CW AD,49,TERMINALS,St. Lawrence,Africa,Algeria
2021,July,Amber Durum,No.1 CW AD,3.3,TERMINALS,St. Lawrence,Africa,Cameroon
2021,July,Amber Durum,No.2 CW AD,6.7,TERMINALS,Vancouver,Asia,Japan
2021,July,Amber Durum,No.2 CW AD,42.4,TERMINALS,Thunder Bay,Africa,Algeria
2021,July,Amber Durum,No.2 CW AD,31.5,TERMINALS,St. Lawrence,Africa,Algeria
2021,July,Amber Durum,OTHER,65.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Oat,No.2 CW,33,TERMINALS,Vancouver,Western Hemisphere,Mexico
2021,July,Oat,No.2 CW,4.7,TERMINALS,Vancouver,Western Hemisphere,Peru
2021,July,Oat,No.2 CW,12.9,TERMINALS,Thunder Bay,Western Hemisphere,United States
2021,July,Oat,OTHER,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,July,Oat,OTHER,64.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Barley,OTHER,6.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Barley,OTHER,3.8,TERMINALS,Vancouver,Asia,China P.R.
2021,July,Barley,OTHER,12.7,TERMINALS,Vancouver,Asia,Japan
2021,July,Rye,OTHER,7.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Flaxseed,No.1 CW,8,TERMINALS,Vancouver,Western Europe,Belgium
2021,July,Flaxseed,OTHER,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,July,Flaxseed,OTHER,3.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Canola,No.1 CANADA,65.9,TERMINALS,Vancouver,Asia,China P.R.
2021,July,Canola,No.1 CANADA,215.3,TERMINALS,Vancouver,Asia,Japan
2021,July,Canola,No.1 CANADA,46.2,TERMINALS,Vancouver,Western Hemisphere,Mexico
2021,July,Canola,No.1 CANADA,44.4,TERMINALS,Prince Rupert,Western Hemisphere,Mexico
2021,July,Canola,No.1 CANADA,18.8,TERMINALS,Thunder Bay,Western Hemisphere,Mexico
2021,July,Canola,OTHER,22.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Canola,OTHER,129.1,TERMINALS,Vancouver,Asia,China P.R.
2021,July,Sunflower,OTHER,1.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Buckwheat,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Soybeans,No.2 CANADA,5.5,TERMINALS,Bay & Lakes,Western Europe,Ireland
2021,July,Soybeans,OTHER,8.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Soybeans,OTHER,8.4,TERMINALS,Bay & Lakes,Western Europe,Belgium
2021,July,Peas,All grades combined,6.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Peas,All grades combined,17.9,TERMINALS,Vancouver,Asia,Bangladesh
2021,July,Peas,All grades combined,1.1,TERMINALS,Vancouver,Asia,India
2021,July,Corn,No.3 CE,20.9,TERMINALS,Bay & Lakes,Western Europe,Ireland
2021,July,Corn,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Corn,OTHER,21,TERMINALS,Bay & Lakes,Western Europe,Spain
2021,July,Canaryseed,OTHER,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,July,Canaryseed,OTHER,1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Mustard Seed,OTHER,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Triticale,OTHER,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Oat Groats,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Cdn BlyMlt,OTHER,4.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Imported Flaxseed,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Beans,All grades combined,0.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Lentil,No.2 CANADA,71.5,TERMINALS,Vancouver,Asia,India
2021,July,Lentil,No.2 CANADA,45.7,TERMINALS,Vancouver,Asia,United Arab Emirates
2021,July,Lentil,OTHER,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,July,Lentil,OTHER,4.5,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Lentil,OTHER,11,TERMINALS,Vancouver,Asia,India
2021,July,Chick Peas,OTHER,0.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Faba bean,OTHER,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Millet,OTHER,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,July,Manufactured Product,OTHER,1.3,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2021,July,Pellets,OTHER,0.9,TERMINALS,Vancouver,Western Hemisphere,United States
2021,August,Wheat,No.1 CW RS,66.9,TERMINALS,Vancouver,Asia,China P.R.
2021,August,Wheat,No.1 CW RS,185.4,TERMINALS,Vancouver,Asia,Japan
2021,August,Wheat,No.1 CW RS,15.8,TERMINALS,Vancouver,Western Hemisphere,Colombia
2021,August,Wheat,No.2 CE,5.5,TERMINALS,St. Lawrence,Africa,Morocco
2021,August,Wheat,No.2 CE,24.5,TERMINALS,St. Lawrence,Western Hemisphere,Brazil
2021,August,Wheat,No.2 CE,0.2,TERMINALS,St. Lawrence,Western Hemisphere,Colombia
2021,August,Wheat,No.2 CE,15.9,TERMINALS,St. Lawrence,Western Hemisphere,Dominican Republic
2021,August,Wheat,No.2 CE,3.7,TERMINALS,St. Lawrence,Western Hemisphere,Puerto Rico
2021,August,Wheat,No.2 CE,2.1,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2021,August,Wheat,No.2 CW RS,57,TERMINALS,Vancouver,Asia,Bangladesh
2021,August,Wheat,No.2 CW RS,68.3,TERMINALS,Vancouver,Asia,China P.R.
2021,August,Wheat,No.2 CW RS,137.7,TERMINALS,Vancouver,Asia,Indonesia
2021,August,Wheat,No.2 CW RS,31.9,TERMINALS,Vancouver,Asia,South Korea
2021,August,Wheat,No.2 CW RS,25.6,TERMINALS,Vancouver,Western Hemisphere,Chile
2021,August,Wheat,No.2 CW RS,104.8,TERMINALS,Vancouver,Western Hemisphere,Colombia
2021,August,Wheat,No.2 CW RS,6.6,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2021,August,Wheat,No.2 CW RS,143.6,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2021,August,Wheat,No.2 CW RS,78.2,TERMINALS,Vancouver,Western Hemisphere,Peru
2021,August,Wheat,No.2 CW RS,16,TERMINALS,Thunder Bay,Western Europe,Italy
2021,August,Wheat,No.2 CW RS,12.5,TERMINALS,Thunder Bay,Western Europe,United Kingdom
2021,August,Wheat,No.2 CW RS,10,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2021,August,Wheat,No.2 CW RS,6.5,TERMINALS,St. Lawrence,Africa,Cameroon
2021,August,Wheat,No.2 CW RS,70.7,TERMINALS,St. Lawrence,Africa,Ghana
2021,August,Wheat,No.2 CW RS,5.2,TERMINALS,St. Lawrence,Africa,Namibia
2021,August,Wheat,No.2 CW RS,109.5,TERMINALS,St. Lawrence,Africa,Nigeria
2021,August,Wheat,No.2 CW RS,4,TERMINALS,St. Lawrence,Africa,Senegal
2021,August,Wheat,No.2 CW RS,13.1,TERMINALS,St. Lawrence,Africa,Togo
2021,August,Wheat,No.2 CW RS,6.8,TERMINALS,St. Lawrence,Western Hemisphere,Brazil
2021,August,Wheat,No.2 CW RS,11.7,TERMINALS,St. Lawrence,Western Hemisphere,Dominican Republic
2021,August,Wheat,No.2 CW RS,28.3,TERMINALS,St. Lawrence,Western Hemisphere,Mexico
2021,August,Wheat,No.2 CW RS,13,TERMINALS,St. Lawrence,Western Hemisphere,Puerto Rico
2021,August,Wheat,No.2 CW RS,15.3,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2021,August,Wheat,OTHER,10.5,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,August,Wheat,OTHER,24.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Wheat,OTHER,12.4,TERMINALS,Vancouver,Western Hemisphere,Colombia
2021,August,Wheat,OTHER,13.6,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2021,August,Wheat,OTHER,12.9,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2021,August,Wheat,OTHER,34.3,TERMINALS,Vancouver,Western Hemisphere,Peru
2021,August,Wheat,OTHER,12.5,TERMINALS,Thunder Bay,Western Europe,United Kingdom
2021,August,Wheat,OTHER,22,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2021,August,Amber Durum,No.1 CW AD,4.5,TERMINALS,Vancouver,Western Europe,Belgium
2021,August,Amber Durum,No.1 CW AD,22.2,TERMINALS,Vancouver,Western Europe,Spain
2021,August,Amber Durum,No.1 CW AD,52.5,TERMINALS,Vancouver,Africa,Morocco
2021,August,Amber Durum,No.1 CW AD,12.1,TERMINALS,Vancouver,Asia,Japan
2021,August,Amber Durum,No.1 CW AD,6.1,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2021,August,Amber Durum,No.1 CW AD,19.8,TERMINALS,Vancouver,Western Hemisphere,Peru
2021,August,Amber Durum,No.1 CW AD,5.8,TERMINALS,Thunder Bay,Western Europe,Belgium
2021,August,Amber Durum,No.1 CW AD,32.4,TERMINALS,Thunder Bay,Western Europe,Italy
2021,August,Amber Durum,No.1 CW AD,31,TERMINALS,Thunder Bay,Africa,Morocco
2021,August,Amber Durum,No.1 CW AD,93.1,TERMINALS,St. Lawrence,Africa,Morocco
2021,August,Amber Durum,No.1 CW AD,17.2,TERMINALS,St. Lawrence,Africa,Nigeria
2021,August,Amber Durum,No.1 CW AD,19.6,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2021,August,Amber Durum,No.2 CW AD,5.5,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2021,August,Amber Durum,No.2 CW AD,13.2,TERMINALS,St. Lawrence,Africa,Nigeria
2021,August,Amber Durum,OTHER,26.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Oat,No.1 CW,3.5,TERMINALS,Vancouver,Western Hemisphere,Peru
2021,August,Oat,No.1 CW,12.3,TERMINALS,Thunder Bay,Western Hemisphere,United States
2021,August,Oat,OTHER,0.4,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,August,Oat,OTHER,103.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Barley,OTHER,2.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Rye,OTHER,11.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Flaxseed,OTHER,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,August,Flaxseed,OTHER,2.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Flaxseed,OTHER,2.5,TERMINALS,Thunder Bay,Western Europe,Belgium
2021,August,Canola,No.1 CANADA,61.6,TERMINALS,Vancouver,Asia,China P.R.
2021,August,Canola,No.1 CANADA,83,TERMINALS,Vancouver,Asia,Japan
2021,August,Canola,No.1 CANADA,52.8,TERMINALS,Vancouver,Western Hemisphere,Mexico
2021,August,Canola,OTHER,3.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Canola,OTHER,4.3,TERMINALS,Vancouver,Asia,China P.R.
2021,August,Sunflower,OTHER,1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Soybeans,No.2 CANADA,11.7,TERMINALS,St. Lawrence,Western Europe,Norway
2021,August,Soybeans,OTHER,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Peas,All grades combined,0,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,August,Peas,All grades combined,4.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Peas,All grades combined,71,TERMINALS,Vancouver,Asia,China P.R.
2021,August,Canaryseed,OTHER,1.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Mustard Seed,OTHER,2.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Triticale,OTHER,0.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Cdn BlyMlt,OTHER,2.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Beans,All grades combined,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Lentil,OTHER,0.8,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,August,Lentil,OTHER,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Chick Peas,OTHER,0.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Faba bean,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Millet,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,August,Manufactured Product,OTHER,1.1,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2021,August,Pellets,OTHER,0.5,TERMINALS,Vancouver,Western Hemisphere,United States
2021,September,Wheat,No.1 CW RS,20.2,TERMINALS,Vancouver,Asia,China P.R.
2021,September,Wheat,No.1 CW RS,11.7,TERMINALS,Vancouver,Asia,Indonesia
2021,September,Wheat,No.1 CW RS,65.4,TERMINALS,Vancouver,Asia,Japan
2021,September,Wheat,No.1 CW RS,36.8,TERMINALS,Vancouver,Western Hemisphere,Peru
2021,September,Wheat,No.2 CE,19.2,TERMINALS,Bay & Lakes,Western Hemisphere,Mexico
2021,September,Wheat,No.2 CE,59.3,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2021,September,Wheat,No.2 CE,3,TERMINALS,St. Lawrence,Western Hemisphere,Colombia
2021,September,Wheat,No.2 CE,6.4,TERMINALS,St. Lawrence,Western Hemisphere,Dominican Republic
2021,September,Wheat,No.2 CE,20.5,TERMINALS,St. Lawrence,Western Hemisphere,Mexico
2021,September,Wheat,No.2 CW RS,107.4,TERMINALS,Vancouver,Asia,Bangladesh
2021,September,Wheat,No.2 CW RS,89.2,TERMINALS,Vancouver,Asia,China P.R.
2021,September,Wheat,No.2 CW RS,143.3,TERMINALS,Vancouver,Asia,Indonesia
2021,September,Wheat,No.2 CW RS,7.7,TERMINALS,Vancouver,Western Hemisphere,Chile
2021,September,Wheat,No.2 CW RS,13.2,TERMINALS,Vancouver,Western Hemisphere,Colombia
2021,September,Wheat,No.2 CW RS,53.2,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2021,September,Wheat,No.2 CW RS,10.2,TERMINALS,Vancouver,Western Hemisphere,Peru
2021,September,Wheat,No.2 CW RS,43,TERMINALS,Prince Rupert,Western Hemisphere,Peru
2021,September,Wheat,No.2 CW RS,9.2,TERMINALS,St. Lawrence,Western Europe,Italy
2021,September,Wheat,No.2 CW RS,39.5,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2021,September,Wheat,No.2 CW RS,5.6,TERMINALS,St. Lawrence,Africa,Cameroon
2021,September,Wheat,No.2 CW RS,30,TERMINALS,St. Lawrence,Africa,Ghana
2021,September,Wheat,No.2 CW RS,15.5,TERMINALS,St. Lawrence,Western Hemisphere,Colombia
2021,September,Wheat,No.2 CW RS,33.2,TERMINALS,St. Lawrence,Western Hemisphere,Dominican Republic
2021,September,Wheat,No.2 CW RS,8.3,TERMINALS,St. Lawrence,Western Hemisphere,Haiti
2021,September,Wheat,No.2 CW RS,9.5,TERMINALS,St. Lawrence,Western Hemisphere,Mexico
2021,September,Wheat,No.2 CW RS,9.2,TERMINALS,St. Lawrence,Western Hemisphere,Puerto Rico
2021,September,Wheat,No.2 CW RS,21.6,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2021,September,Wheat,OTHER,34.3,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,September,Wheat,OTHER,13.5,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Wheat,OTHER,24.4,TERMINALS,Vancouver,Western Hemisphere,Chile
2021,September,Wheat,OTHER,13.2,TERMINALS,Vancouver,Western Hemisphere,Colombia
2021,September,Wheat,OTHER,3.3,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2021,September,Wheat,OTHER,7.7,TERMINALS,Prince Rupert,Western Hemisphere,Peru
2021,September,Wheat,OTHER,6.6,TERMINALS,St. Lawrence,Western Hemisphere,Dominican Republic
2021,September,Amber Durum,No.1 CW AD,21,TERMINALS,Vancouver,Western Europe,Italy
2021,September,Amber Durum,No.1 CW AD,4.2,TERMINALS,Vancouver,Western Hemisphere,Cuba
2021,September,Amber Durum,No.1 CW AD,19,TERMINALS,Thunder Bay,Western Europe,Italy
2021,September,Amber Durum,No.1 CW AD,30.5,TERMINALS,Thunder Bay,Africa,Morocco
2021,September,Amber Durum,No.1 CW AD,14,TERMINALS,St. Lawrence,Western Europe,Italy
2021,September,Amber Durum,No.1 CW AD,5.9,TERMINALS,St. Lawrence,Africa,Morocco
2021,September,Amber Durum,No.1 CW AD,16.9,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2021,September,Amber Durum,No.2 CW AD,12,TERMINALS,St. Lawrence,Western Hemisphere,Haiti
2021,September,Amber Durum,No.3 CW AD,27,TERMINALS,Vancouver,Western Europe,Italy
2021,September,Amber Durum,No.3 CW AD,19.2,TERMINALS,Thunder Bay,Western Europe,Italy
2021,September,Amber Durum,OTHER,44.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Oat,No.2 CW,27,TERMINALS,Thunder Bay,Western Hemisphere,United States
2021,September,Oat,OTHER,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,September,Oat,OTHER,112.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Barley,OTHER,3.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Barley,OTHER,270.7,TERMINALS,Vancouver,Asia,China P.R.
2021,September,Barley,OTHER,122.9,TERMINALS,Prince Rupert,Asia,China P.R.
2021,September,Rye,OTHER,12.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Flaxseed,OTHER,3.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Canola,No.1 CANADA,45.3,TERMINALS,Vancouver,Western Europe,France
2021,September,Canola,No.1 CANADA,33.2,TERMINALS,Vancouver,Asia,China P.R.
2021,September,Canola,No.1 CANADA,80.7,TERMINALS,Vancouver,Asia,Japan
2021,September,Canola,No.1 CANADA,71.5,TERMINALS,Vancouver,Asia,United Arab Emirates
2021,September,Canola,No.1 CANADA,24.2,TERMINALS,Vancouver,Western Hemisphere,Mexico
2021,September,Canola,No.1 CANADA,41,TERMINALS,Thunder Bay,Western Hemisphere,Mexico
2021,September,Canola,OTHER,9.8,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,September,Canola,OTHER,13.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Canola,OTHER,46.7,TERMINALS,Vancouver,Asia,China P.R.
2021,September,Sunflower,OTHER,0.5,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Buckwheat,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Soybeans,No.2 CANADA,21.2,TERMINALS,Bay & Lakes,Western Europe,Spain
2021,September,Soybeans,OTHER,1.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Peas,All grades combined,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,September,Peas,All grades combined,7.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Peas,All grades combined,403.4,TERMINALS,Vancouver,Asia,China P.R.
2021,September,Peas,All grades combined,20,TERMINALS,Vancouver,Western Hemisphere,Cuba
2021,September,Corn,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Corn,OTHER,35.4,TERMINALS,St. Lawrence,Western Europe,Portugal
2021,September,Canaryseed,OTHER,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2021,September,Canaryseed,OTHER,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Mustard Seed,OTHER,1.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Triticale,OTHER,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Oat Groats,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2021,September,Cdn BlyMlt,OTHER,1.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
