Commodity_Desc,Commodity_Desc2,Attribute_Desc,Geography_Desc,Unit_Desc,Marketing_Year,Timeperiod_Desc,Amount
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2022/23","MY Jun-May",668.507
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2023/24","MY Jun-May",562.505
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2023/24","MY Jun-May",18.46
"HRW","Hard red winter","Seed use","United States","Million bushels","2023/24","MY Jun-May",26.604
"HRW","Hard red winter","Food use","United States","Million bushels","2023/24","MY Jun-May",383.519
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2023/24","MY Jun-May",274.377
"HRW","Hard red winter","Exports","United States","Million bushels","2023/24","MY Jun-May",133.922
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2023/24","MY Jun-May",428.583
"HRW","Hard red winter","Total supply","United States","Million bushels","2023/24","MY Jun-May",836.882
"HRW","Hard red winter","Imports","United States","Million bushels","2023/24","MY Jun-May",18.013
"HRW","Hard red winter","Production","United States","Million bushels","2023/24","MY Jun-May",596.047
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2023/24","MY Jun-May",222.822
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2024/25","MY Jun-May",274.377
"HRW","Hard red winter","Production","United States","Million bushels","2024/25","MY Jun-May",773.433
"HRW","Hard red winter","Imports","United States","Million bushels","2024/25","MY Jun-May",6.456
"HRW","Hard red winter","Total supply","United States","Million bushels","2024/25","MY Jun-May",1054.266
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2024/25","MY Jun-May",434.762
"HRW","Hard red winter","Exports","United States","Million bushels","2024/25","MY Jun-May",217.654
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2024/25","MY Jun-May",401.85
"HRW","Hard red winter","Food use","United States","Million bushels","2024/25","MY Jun-May",386.616
"HRW","Hard red winter","Seed use","United States","Million bushels","2024/25","MY Jun-May",26.3
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2024/25","MY Jun-May",652.416
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2024/25","MY Jun-May",21.846
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2025/26","MY Jun-May",25
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2025/26","MY Jun-May",761
"HRW","Hard red winter","Seed use","United States","Million bushels","2025/26","MY Jun-May",26
"HRW","Hard red winter","Food use","United States","Million bushels","2025/26","MY Jun-May",390
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2025/26","MY Jun-May",450.293
"HRW","Hard red winter","Exports","United States","Million bushels","2025/26","MY Jun-May",320
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2025/26","MY Jun-May",441
"HRW","Hard red winter","Total supply","United States","Million bushels","2025/26","MY Jun-May",1211.293
"HRW","Hard red winter","Imports","United States","Million bushels","2025/26","MY Jun-May",5
"HRW","Hard red winter","Production","United States","Million bushels","2025/26","MY Jun-May",804.443
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2025/26","MY Jun-May",401.85
"HRS","Hard red spring","Total domestic use","United States","Million bushels","1984/85","MY Jun-May",171.902
"HRS","Hard red spring","Exports","United States","Million bushels","1984/85","MY Jun-May",183.442
"HRS","Hard red spring","Ending stocks","United States","Million bushels","1984/85","MY Jun-May",371.864
"HRS","Hard red spring","Total disappearance","United States","Million bushels","1984/85","MY Jun-May",355.344
"HRS","Hard red spring","Beginning stocks","United States","Million bushels","1984/85","MY Jun-May",313.967
"HRS","Hard red spring","Production","United States","Million bushels","1984/85","MY Jun-May",408.801
"HRS","Hard red spring","Imports","United States","Million bushels","1984/85","MY Jun-May",4.44
"HRS","Hard red spring","Total supply","United States","Million bushels","1984/85","MY Jun-May",727.208
"HRS","Hard red spring","Feed and residual use","United States","Million bushels","1984/85","MY Jun-May",-0.098
"HRS","Hard red spring","Food use","United States","Million bushels","1984/85","MY Jun-May",153
"HRS","Hard red spring","Seed use","United States","Million bushels","1984/85","MY Jun-May",19
"HRS","Hard red spring","Seed use","United States","Million bushels","1985/86","MY Jun-May",20
"HRS","Hard red spring","Food use","United States","Million bushels","1985/86","MY Jun-May",160
"HRS","Hard red spring","Feed and residual use","United States","Million bushels","1985/86","MY Jun-May",-0.759
"HRS","Hard red spring","Total supply","United States","Million bushels","1985/86","MY Jun-May",842.069
"HRS","Hard red spring","Imports","United States","Million bushels","1985/86","MY Jun-May",10
"HRS","Hard red spring","Production","United States","Million bushels","1985/86","MY Jun-May",460.205
"HRS","Hard red spring","Beginning stocks","United States","Million bushels","1985/86","MY Jun-May",371.864
"HRS","Hard red spring","Total disappearance","United States","Million bushels","1985/86","MY Jun-May",344.372
"HRS","Hard red spring","Ending stocks","United States","Million bushels","1985/86","MY Jun-May",497.697
"HRS","Hard red spring","Exports","United States","Million bushels","1985/86","MY Jun-May",165.131
"HRS","Hard red spring","Total domestic use","United States","Million bushels","1985/86","MY Jun-May",179.241
"HRS","Hard red spring","Total domestic use","United States","Million bushels","1986/87","MY Jun-May",268.154
"HRS","Hard red spring","Exports","United States","Million bushels","1986/87","MY Jun-May",198.51
"HRS","Hard red spring","Ending stocks","United States","Million bushels","1986/87","MY Jun-May",490.45
"HRS","Hard red spring","Total disappearance","United States","Million bushels","1986/87","MY Jun-May",466.664
"HRS","Hard red spring","Beginning stocks","United States","Million bushels","1986/87","MY Jun-May",497.697
"HRS","Hard red spring","Production","United States","Million bushels","1986/87","MY Jun-May",451.417
"HRS","Hard red spring","Imports","United States","Million bushels","1986/87","MY Jun-May",8
"HRS","Hard red spring","Total supply","United States","Million bushels","1986/87","MY Jun-May",957.114
"HRS","Hard red spring","Feed and residual use","United States","Million bushels","1986/87","MY Jun-May",52.936
"HRS","Hard red spring","Food use","United States","Million bushels","1986/87","MY Jun-May",197.218
"HRS","Hard red spring","Seed use","United States","Million bushels","1986/87","MY Jun-May",18
"HRS","Hard red spring","Seed use","United States","Million bushels","1987/88","MY Jun-May",18
"HRS","Hard red spring","Food use","United States","Million bushels","1987/88","MY Jun-May",192
"HRS","Hard red spring","Feed and residual use","United States","Million bushels","1987/88","MY Jun-May",58.21
"HRS","Hard red spring","Total supply","United States","Million bushels","1987/88","MY Jun-May",925.028
"HRS","Hard red spring","Imports","United States","Million bushels","1987/88","MY Jun-May",4
"HRS","Hard red spring","Production","United States","Million bushels","1987/88","MY Jun-May",430.578
"HRS","Hard red spring","Beginning stocks","United States","Million bushels","1987/88","MY Jun-May",490.45
"HRS","Hard red spring","Total disappearance","United States","Million bushels","1987/88","MY Jun-May",523.21
"HRS","Hard red spring","Ending stocks","United States","Million bushels","1987/88","MY Jun-May",401.818
"HRS","Hard red spring","Exports","United States","Million bushels","1987/88","MY Jun-May",255
"HRS","Hard red spring","Total domestic use","United States","Million bushels","1987/88","MY Jun-May",268.21
"HRS","Hard red spring","Total domestic use","United States","Million bushels","1988/89","MY Jun-May",177.054
"HRS","Hard red spring","Exports","United States","Million bushels","1988/89","MY Jun-May",193.854
"HRS","Hard red spring","Ending stocks","United States","Million bushels","1988/89","MY Jun-May",219.112
"HRS","Hard red spring","Total disappearance","United States","Million bushels","1988/89","MY Jun-May",370.908
"HRS","Hard red spring","Beginning stocks","United States","Million bushels","1988/89","MY Jun-May",401.818
"HRS","Hard red spring","Production","United States","Million bushels","1988/89","MY Jun-May",181.202
"HRS","Hard red spring","Imports","United States","Million bushels","1988/89","MY Jun-May",7
"HRS","Hard red spring","Total supply","United States","Million bushels","1988/89","MY Jun-May",590.02
"HRS","Hard red spring","Feed and residual use","United States","Million bushels","1988/89","MY Jun-May",-0.946
"HRS","Hard red spring","Food use","United States","Million bushels","1988/89","MY Jun-May",155
"HRS","Hard red spring","Seed use","United States","Million bushels","1988/89","MY Jun-May",23
"HRS","Hard red spring","Seed use","United States","Million bushels","1989/90","MY Jun-May",23.495
"HRS","Hard red spring","Food use","United States","Million bushels","1989/90","MY Jun-May",200
"HRS","Hard red spring","Feed and residual use","United States","Million bushels","1989/90","MY Jun-May",0.701
"HRS","Hard red spring","Total supply","United States","Million bushels","1989/90","MY Jun-May",659.096
"HRS","Hard red spring","Imports","United States","Million bushels","1989/90","MY Jun-May",6.529
"HRS","Hard red spring","Production","United States","Million bushels","1989/90","MY Jun-May",433.455
"HRS","Hard red spring","Beginning stocks","United States","Million bushels","1989/90","MY Jun-May",219.112
"HRS","Hard red spring","Total disappearance","United States","Million bushels","1989/90","MY Jun-May",504.196
"HRS","Hard red spring","Ending stocks","United States","Million bushels","1989/90","MY Jun-May",154.9
"HRS","Hard red spring","Exports","United States","Million bushels","1989/90","MY Jun-May",280
"HRS","Hard red spring","Total domestic use","United States","Million bushels","1989/90","MY Jun-May",224.196
"HRS","Hard red spring","Total domestic use","United States","Million bushels","1990/91","MY Jun-May",237.638
"HRS","Hard red spring","Exports","United States","Million bushels","1990/91","MY Jun-May",201
"HRS","Hard red spring","Ending stocks","United States","Million bushels","1990/91","MY Jun-May",278.9
"HRS","Hard red spring","Total disappearance","United States","Million bushels","1990/91","MY Jun-May",438.638
"HRS","Hard red spring","Beginning stocks","United States","Million bushels","1990/91","MY Jun-May",154.9
"HRS","Hard red spring","Production","United States","Million bushels","1990/91","MY Jun-May",554.678
"HRS","Hard red spring","Imports","United States","Million bushels","1990/91","MY Jun-May",7.96
"HRS","Hard red spring","Total supply","United States","Million bushels","1990/91","MY Jun-May",717.538
"HRS","Hard red spring","Feed and residual use","United States","Million bushels","1990/91","MY Jun-May",14.367
"HRS","Hard red spring","Food use","United States","Million bushels","1990/91","MY Jun-May",204
"HRS","Hard red spring","Seed use","United States","Million bushels","1990/91","MY Jun-May",19.271
"HRS","Hard red spring","Seed use","United States","Million bushels","1991/92","MY Jun-May",26.944
"HRS","Hard red spring","Food use","United States","Million bushels","1991/92","MY Jun-May",180
"HRS","Hard red spring","Feed and residual use","United States","Million bushels","1991/92","MY Jun-May",8.073
"HRS","Hard red spring","Total supply","United States","Million bushels","1991/92","MY Jun-May",725.917
