Commodity_Desc,Commodity_Desc2,Attribute_Desc,Geography_Desc,Unit_Desc,Marketing_Year,Timeperiod_Desc,Amount
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q1 Jun-Aug",6.8628
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q1 Jun-Aug",9.7
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q1 Jun-Aug",3.46004
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q1 Jun-Aug",0.62284
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q2 Sep-Nov",9.51666666666667
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q2 Sep-Nov",3.38238666666667
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q2 Sep-Nov",0.64492
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q2 Sep-Nov",10.1615866666667
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q2 Sep-Nov",6.7792
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q3 Dec-Feb",9.20534666666667
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q3 Dec-Feb",7.03
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q3 Dec-Feb",8.55
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q3 Dec-Feb",2.17534666666667
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q3 Dec-Feb",0.655346666666667
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q4 Mar-May",0.582666666666667
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q4 Mar-May",9.68266666666667
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q4 Mar-May",7.296
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q4 Mar-May",9.1
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1986/87","Q4 Mar-May",2.38666666666667
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","MY Jun-May",7.1839
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","MY Jun-May",9.3875
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","MY Jun-May",10.2807433333333
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","MY Jun-May",0.893243333333333
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","MY Jun-May",3.09684333333333
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q1 Jun-Aug",6.802
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q1 Jun-Aug",8.63333333333333
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q1 Jun-Aug",9.14086666666667
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q1 Jun-Aug",0.507533333333333
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q1 Jun-Aug",2.33886666666667
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q2 Sep-Nov",8.98333333333333
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q2 Sep-Nov",2.81386666666667
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q2 Sep-Nov",9.88186666666667
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q2 Sep-Nov",7.068
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q2 Sep-Nov",0.898533333333333
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q3 Dec-Feb",9.76666666666667
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q3 Dec-Feb",7.3644
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q3 Dec-Feb",10.94948
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q3 Dec-Feb",1.18281333333333
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q3 Dec-Feb",3.58508
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q4 Mar-May",10.1666666666667
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q4 Mar-May",7.5012
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q4 Mar-May",11.15076
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q4 Mar-May",0.984093333333333
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1987/88","Q4 Mar-May",3.64956
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","MY Jun-May",1.61916166666667
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","MY Jun-May",2.06622833333333
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","MY Jun-May",12.0108283333333
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","MY Jun-May",10.3916666666667
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","MY Jun-May",9.9446
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q1 Jun-Aug",12.48396
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q1 Jun-Aug",11
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q1 Jun-Aug",9.7204
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q1 Jun-Aug",1.48396
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q1 Jun-Aug",2.76356
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q2 Sep-Nov",9.8
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q2 Sep-Nov",1.67378666666667
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q2 Sep-Nov",1.69258666666667
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q2 Sep-Nov",9.7812
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q2 Sep-Nov",11.4737866666667
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q3 Dec-Feb",11.75016
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q3 Dec-Feb",9.956
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q3 Dec-Feb",10.05
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q3 Dec-Feb",1.70016
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q3 Dec-Feb",1.79416
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q4 Mar-May",10.7166666666667
"Wholesale byproducts obtained","Wholesale price of byproducts","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q4 Mar-May",1.61874
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q4 Mar-May",2.01460666666667
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q4 Mar-May",12.3354066666667
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1988/89","Q4 Mar-May",10.3208
"Bakers std. patent flour","Wholesale price of bakery flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1989/90","MY Jun-May",10.0041666666667
"Wholesale total products actual cost","Total wholesale price","Wheat and flour price relationships","Minneapolis","dollars per cwt","1989/90","MY Jun-May",11.364885
"Cost of wheat to produce flour","Cost of wheat to produce flour","Wheat and flour price relationships","Minneapolis","dollars per cwt","1989/90","MY Jun-May",9.4848
"Wholesale total products over cost of wheat ","Total wholesale price less cost of wheat ","Wheat and flour price relationships","Minneapolis","dollars per cwt","1989/90","MY Jun-May",1.880085
